禁止 | kinshi | Cấm chỉ | Cấm | Prohibition | 立入禁止の 看板の 前で、彼は [禁止された 理由を 悲しげに] 語った。~さびしげ | Trước tấm biển cấm vào, anh ấy đã kể về lý do bị cấm đoán với vẻ mặt buồn bã. | In front of the "No Entry" sign, he talked about the reason for the prohibition with a sad look. | そのような様子に見える。 | Diễn tả vẻ bề ngoài hoặc cảm xúc (Vẻ.../Có vẻ...). | Indicates an appearance or emotion based on observation. | Tuần_1_Ngày_1_N2
総理大臣 | souridaijin | Tổng Lý Đại Thần | Thủ tướng | Prime Minister | [総理大臣の 演説を 通じて]、国の 方針が 示された。~を通じて | Phương châm của đất nước đã được chỉ ra thông qua bài diễn thuyết của Thủ tướng. | The country's policy was shown through the Prime Minister's speech. | ～を手段にして。 | Thông qua... (phương tiện/trung gian). | Through... (means). | Tuần_8_Ngày_5_N2
外務大臣 | gaimudaijin | Ngoại Vụ Đại Thần | Bộ trưởng ngoại giao | Foreign Minister | [外務大臣に 選ばれた 途端]、彼は 多忙な 日々を 送る ように なった。~た途端 | Ngay sau khi được chọn làm Bộ trưởng Ngoại giao, anh ấy bắt đầu những ngày tháng bận rộn. | The moment he was chosen as Foreign Minister, he began to lead busy days. | ～した瞬間に。 | Ngay khi / Vừa lúc... (bất ngờ). | Just as... / The moment... | Tuần_8_Ngày_5_N2
賢明 | kenmei | Hiền Minh | Khôn ngoan | Wise | [現状を 考えると、撤退する ことが 賢明だと 言わざるを 得ない]。~ざるを得ない | Xét tình hình hiện tại, không thể không nói rằng việc rút lui là khôn ngoan. | Considering the current situation, I must say that withdrawing is the wise choice. | ～しないわけにはいかない。 | Không thể không... / Buộc phải... | Cannot help but... / Must... | Tuần_8_Ngày_5_N2
賢い | kashikoi | Hiền | Thông minh | Intelligent | [賢い 彼女の ことだから]、この 難局を 乗り越えられる はずだ。~のことだから | Vì là một người thông minh như cô ấy, chắc chắn sẽ vượt qua được tình cảnh khó khăn này. | Knowing her, since she is intelligent, she should be able to overcome this crisis. | ～の性格から考えて。 | Vì là... (nêu đặc điểm tính cách). | Because it is... (knowing their character). | Tuần_8_Ngày_5_N2
勇気 | yuuki | Dũng Khí | Dũng khí | Courage | [勇気を 振り絞った ところ]、ようやく 自分の 意見を 言えた。~たところ | Sau khi lấy hết dũng khí, cuối cùng tôi đã có thể nói ra ý kiến của mình. | Upon gathering my courage, I was finally able to state my opinion. | ～したら（結果）。 | Sau khi... thì thấy. | When I did... | Tuần_8_Ngày_5_N2
勇ましい | isamashii | Dũng | Dũng cảm | Brave | [勇ましい 姿に 反して]、彼は とても 繊細な 心の 持ち主だ。~に反して | Trái với vẻ ngoài dũng mãnh, anh ấy là một người có tâm hồn rất nhạy cảm. | Contrary to his brave appearance, he is a person with a very delicate heart. | ～とは反対に。 | Trái với... / Ngược lại với... | Contrary to... | Tuần_8_Ngày_5_N2
敬意 | keii | Kính Ý | Lòng kính trọng | Respect | [対戦 相手に 敬意を 払いつつ]、全力で 試合に 挑んだ。~つつ | Vừa thể hiện lòng kính trọng với đối thủ, tôi vừa dốc toàn lực thử thách trận đấu. | While showing respect to the opponent, I challenged the match with all my might. | ～ながら。 | Vừa... vừa... (hành động song song). | While... / At the same time. | Tuần_8_Ngày_5_N2
敬語 | keigo | Kính Ngữ | Kính ngữ | Honorifics | [敬語を 正しく 使う べく]、毎日 練習を 繰り返して いる。~べく | Để (nhằm mục đích) sử dụng kính ngữ chính xác, tôi đang lặp lại việc luyện tập mỗi ngày. | In order to use honorifics correctly, I repeat my practice every day. | ～するために。 | Để... (mục đích). | In order to... | Tuần_8_Ngày_5_N2
敬う | uyamau | Kính | Kính trọng | To respect | [年長者を 敬う べきだ] という 考え方は、今も 根強い。~べきだ | Quan điểm "nên kính trọng người lớn tuổi" cho đến nay vẫn bám rễ sâu sắc. | The idea that one should respect elders is still deep-rooted. | ～するのが当然だ。 | Nên... / Phải... (đạo lý). | Should... / Ought to... | Tuần_8_Ngày_5_N2
評価 | hyouka | Bình Giá | Đánh giá | Evaluation | [彼の 実績を 高く 評価した うえで]、昇進を 決めた。~うえで | Sau khi đánh giá cao thành tích của anh ấy, tôi đã quyết định thăng chức. | After evaluating his achievements highly, I decided on the promotion. | ～してから。 | Sau khi... (xong mới làm vế sau). | After... / Upon... | Tuần_8_Ngày_5_N2
評論 | hyouron | Bình Luận | Bình luận | Commentary | [社会 問題に 関する 評論を 読むに つれて]、視野が 広がった。~につれて | Càng đọc các bài bình luận về vấn đề xã hội, tầm nhìn của tôi càng mở rộng. | As I read commentaries on social issues, my perspective broadened. | ～と一緒に変化する。 | Càng... càng... | As... so... | Tuần_8_Ngày_5_N2
似る | niru | Tự | Giống | To resemble | [母親に 似るに したがって]、彼女の 笑顔は ますます 魅力的になった。~にしたがって | Theo sau việc ngày càng giống mẹ, nụ cười của cô ấy càng trở nên quyến rũ hơn. | In accordance with resembling her mother, her smile became more charming. | ～と一緒に変化する。 | Theo sau... / Cùng với... | As... / In accordance with... | Tuần_8_Ngày_5_N2
似合う | niau | Tự Hợp | Hợp | To suit | [この 服が 似合う くらいなら]、もっと 早く 買えば 良かった。~くらいなら | Nếu mà bộ đồ này hợp đến thế thì thà tôi mua sớm hơn có phải tốt không. | If this clothing suits me this well, I should have bought it much sooner. | ～なら。 | Nếu là... (giả định mức độ). | If it's... | Tuần_8_Ngày_5_N2
似顔絵 | nigaoe | Tự Nhan Họa | Tranh chân dung | Portrait | [プロに 似顔絵を 描いて もらった ところ]、本人に そっくりだった。~たところ | Sau khi nhờ chuyên gia vẽ tranh chân dung thì thấy nó giống hệt chính chủ. | Upon having a professional draw a portrait, it looked exactly like the person. | ～したら（結果）。 | Sau khi làm... thì thấy. | When I did... | Tuần_8_Ngày_5_N2
犯人 | hannin | Phạm Nhân | Thủ phạm | Culprit | [犯人が 逃走した ところを]、警官が 取り押さえた。~ところを | Đúng lúc tên tội phạm đang bỏ trốn thì đã bị cảnh sát bắt giữ. | The police caught the culprit just as they were escaping. | ～している最中を。 | Đúng lúc đang... thì bị. | Just as... (was interrupted). | Tuần_8_Ngày_5_N2
犯罪 | hanzai | Phạm Tội | Tội phạm | Crime | [犯罪を 防ぐ べく]、街の いたるところに 防犯カメラを 設置した。~べく | Để (nhằm mục đích) phòng chống tội phạm, chúng tôi đã lắp camera an ninh khắp thành phố. | In order to prevent crime, security cameras were installed everywhere in the city. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_5_N2
犯す | okasu | Phạm | Vi phạm/Xâm phạm | To commit | [過ちを 犯した あげく]、彼は 全てを 失って しまった。~あげkú | Sau một hồi phạm phải sai lầm, cuối cùng anh ta đã mất trắng tất cả. | After committing an error, he ended up losing everything. | いろいろ～した後で（悪い結果）。 | Sau một hồi... cuối cùng lại. | After a long process... | Tuần_8_Ngày_5_N2
子孫 | shison | Tử Tôn | Con cháu | Descendants | [子孫に 美しい 自然を 残す べく]、環境 保護に 取り組む。~べく | Để (nhằm mục đích) để lại thiên nhiên tươi đẹp cho con cháu, chúng ta hãy nỗ lực bảo vệ môi trường. | In order to leave beautiful nature for descendants, we work on environmental protection. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_5_N2
孫 | mago | Tôn | Cháu | Grandchild | [孫を 可愛がる あまり]、ついつい 玩具を 買いすぎて しまう。~あまり | Vì quá cưng chiều cháu mà tôi cứ thế lỡ mua quá nhiều đồ chơi. | Because of doting on my grandchild too much, I end up buying too many toys. | ～すぎるので。 | Vì quá... nên. | Because of too much... | Tuần_8_Ngày_5_N2
娘 | musume | Nương | Con gái | Daughter | [娘が 結婚する 途端]、家の中が 急に 寂しく なった。~た途端 | Ngay khi con gái vừa kết hôn, trong nhà đột nhiên trở nên trống vắng. | The moment my daughter got married, the house suddenly felt lonely. | ～した瞬間に。 | Ngay khi... | The moment... | Tuần_8_Ngày_5_N2
孫娘 | magomusume | Tôn Nương | Cháu gái | Granddaughter | [孫娘への 贈り物を 選ぶ ついでに]、自分の 服も 買った。~ついでに | Nhân tiện việc chọn quà cho cháu gái, tôi đã mua luôn cả quần áo cho mình. | While choosing a gift for my granddaughter, I also bought my own clothes. | ～する機会を利用して。 | Nhân tiện... | While... / Incidentally... | Tuần_8_Ngày_5_N2
感覚 | kankaku | Cảm Giác | Cảm giác | Sense | [独特な 色彩 感覚を 持っているからこそ]、彼は 成功したのだ。~からこそ | Chính vì có một cảm giác màu sắc độc đáo mà anh ấy mới thành công. | It is precisely because he has a unique sense of color that he succeeded. | ～という理由を強調する。 | Chính vì... | Precisely because... | Tuần_8_Ngày_5_N2
覚える | oboeru | Giác | Nhớ | To memorize | [単語を 覚えるに したがって]、読める 文が 増えて きた。~にしたがって | Cùng với việc nhớ thêm từ vựng, những câu có thể đọc được đã tăng lên. | In accordance with memorizing vocabulary, the sentences I can read increased. | ～と一緒に変化する。 | Theo sau... / Cùng với... | In accordance with... / As... | Tuần_8_Ngày_5_N2
覚める | sameru | Giác | Thức dậy/Tỉnh | To wake up | [目が 覚めるなり]、彼は すぐに 窓を 開けた。~なり | Ngay sau khi thức dậy, anh ấy đã mở cửa sổ ngay lập tức. | As soon as he woke up, he immediately opened the window. | ～した直後に。 | Ngay sau khi... (bất ngờ). | As soon as... / Right after... | Tuần_8_Ngày_5_N2
覚ます | samasu | Giác | Đánh thức/Tỉnh | To wake someone | [酔いを 覚ます べく]、冷たい 水を 飲んだ。~べく | Để cho tỉnh rượu, tôi đã uống nước lạnh. | In order to sober up, I drank cold water. | ～するために。 | Để... | In order to... | Tuần_8_Ngày_5_N2
目覚まし時計 | mezamashidokei | Mục Giác Thời Kế | Đồng hồ báo thức | Alarm clock | [目覚まし時計が 鳴る 途端]、彼は 布団から 飛び出した。~た途端 | Ngay khi chuông đồng hồ báo thức vang lên, anh ấy đã lao ra khỏi chăn. | The moment the alarm clock rang, he jumped out of bed. | ～した瞬間に。 | Ngay khi... | The moment... | Tuần_8_Ngày_5_N2
帽子 | boushi | Mạo Tử | Mũ | Hat | [お気に入りの 帽子を ぬきにして]、外出する わけには いかない。~をぬきにして | Không thể nào đi ra ngoài mà thiếu đi chiếc mũ yêu thích được. | I cannot afford to go out leaving out my favorite hat. | ～を入れないで。 | Nếu bỏ qua... / Nếu không có... | Without... / Leaving out... | Tuần_8_Ngày_5_N2
環境 | kankyou | Hoàn Cảnh | Môi trường | Environment | [環境保護を めぐって]、世界各国が 協力体制を 築いて いる。~をめぐって | Xoay quanh việc bảo vệ môi trường, các quốc gia trên thế giới đang xây dựng hệ thống hợp tác. | Regarding environmental protection, countries around the world are building a cooperative system. | ～についての争い・議論。 | Xoay quanh... (tranh luận/đối đầu). | Concerning... / Around (dispute). | Tuần_8_Ngày_6_N2
環状線 | kanjousen | Hoàn Trạng Tuyến | Đường vành đai | Loop line | [環状線に わたって]、大規模な 交通 規制が 実施された。~にわたって | Suốt dọc tuyến đường vành đai, các quy định hạn chế giao thông quy mô lớn đã được thực thi. | Throughout the loop line, large-scale traffic restrictions were implemented. | ～の全範囲で。 | Suốt / Khắp... (không gian). | Throughout... / Across... | Tuần_8_Ngày_6_N2
